id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,index fit,124,44,23,72,396,ship,baseline,monotonic-signal,raise-signal
m002,g002,join width,79,20,37,55,164,watch,edge,drag-penalty,drop-slack
m003,g003,constraint risk,109,62,11,57,402,ship,recovery,confidence-floor,raise-drag
m004,g004,plan drift,83,10,10,86,305,ship,negative,lane-boundary,lower-confidence
m005,g005,index fit,83,21,35,39,169,watch,baseline,monotonic-signal,raise-signal
m006,g006,join width,73,18,28,99,224,ship,edge,drag-penalty,drop-slack
m007,g007,constraint risk,76,71,33,48,215,ship,recovery,confidence-floor,raise-drag
m008,g008,plan drift,37,59,27,14,76,hold,negative,lane-boundary,lower-confidence
m009,g009,index fit,74,56,29,64,226,ship,baseline,monotonic-signal,raise-signal
m010,g010,join width,82,11,10,87,304,ship,edge,drag-penalty,drop-slack
m011,g011,constraint risk,94,77,30,103,342,ship,recovery,confidence-floor,raise-drag
m012,g012,plan drift,60,72,10,59,271,ship,negative,lane-boundary,lower-confidence
m013,g013,index fit,55,72,35,104,201,ship,baseline,monotonic-signal,raise-signal
m014,g014,join width,87,64,19,82,331,ship,edge,drag-penalty,drop-slack
m015,g015,constraint risk,111,9,20,32,294,ship,recovery,confidence-floor,raise-drag
m016,g016,plan drift,82,48,11,42,292,ship,negative,lane-boundary,lower-confidence
m017,g017,index fit,80,35,12,71,298,ship,baseline,monotonic-signal,raise-signal
m018,g018,join width,113,55,35,40,294,ship,edge,drag-penalty,drop-slack
m019,g019,constraint risk,50,14,13,29,141,watch,recovery,confidence-floor,raise-drag
m020,g020,plan drift,66,26,35,58,142,watch,negative,lane-boundary,lower-confidence
m021,g021,index fit,42,34,9,54,178,watch,baseline,monotonic-signal,raise-signal
m022,g022,join width,108,65,18,56,373,ship,edge,drag-penalty,drop-slack
m023,g023,constraint risk,61,64,31,98,221,ship,recovery,confidence-floor,raise-drag
m024,g024,plan drift,41,26,8,25,142,watch,negative,lane-boundary,lower-confidence
m025,g025,index fit,44,25,22,98,167,watch,baseline,monotonic-signal,raise-signal
m026,g026,join width,79,0,31,47,160,watch,edge,drag-penalty,drop-slack
m027,g027,constraint risk,105,77,44,26,242,ship,recovery,confidence-floor,raise-drag
m028,g028,plan drift,33,77,20,50,146,watch,negative,lane-boundary,lower-confidence
m029,g029,index fit,54,10,13,86,206,ship,baseline,monotonic-signal,raise-signal
m030,g030,join width,98,38,11,102,390,ship,edge,drag-penalty,drop-slack
m031,g031,constraint risk,84,36,19,71,283,ship,recovery,confidence-floor,raise-drag
m032,g032,plan drift,68,67,14,90,305,ship,negative,lane-boundary,lower-confidence
m033,g033,index fit,41,15,37,81,71,hold,baseline,monotonic-signal,raise-signal
m034,g034,join width,62,15,8,31,200,ship,edge,drag-penalty,drop-slack
m035,g035,constraint risk,36,34,44,54,20,hold,recovery,confidence-floor,raise-drag
m036,g036,plan drift,115,76,20,57,398,ship,negative,lane-boundary,lower-confidence
m037,g037,index fit,123,64,4,39,456,ship,baseline,monotonic-signal,raise-signal
m038,g038,join width,117,50,40,28,269,ship,edge,drag-penalty,drop-slack
m039,g039,constraint risk,78,27,45,70,151,watch,recovery,confidence-floor,raise-drag
m040,g040,plan drift,106,12,39,40,214,ship,negative,lane-boundary,lower-confidence
m041,g041,index fit,44,77,20,55,184,ship,baseline,monotonic-signal,raise-signal
m042,g042,join width,47,66,33,97,172,watch,edge,drag-penalty,drop-slack
m043,g043,constraint risk,101,10,27,37,242,ship,recovery,confidence-floor,raise-drag
m044,g044,plan drift,87,14,36,84,215,ship,negative,lane-boundary,lower-confidence
m045,g045,index fit,49,53,45,46,66,hold,baseline,monotonic-signal,raise-signal
m046,g046,join width,64,29,9,25,210,ship,edge,drag-penalty,drop-slack
m047,g047,constraint risk,35,71,42,62,70,hold,recovery,confidence-floor,raise-drag
m048,g048,plan drift,112,19,7,72,399,ship,negative,lane-boundary,lower-confidence
m049,g049,index fit,75,31,16,101,293,ship,baseline,monotonic-signal,raise-signal
m050,g050,join width,91,28,22,70,283,ship,edge,drag-penalty,drop-slack
m051,g051,constraint risk,107,11,12,102,386,ship,recovery,confidence-floor,raise-drag
m052,g052,plan drift,74,69,40,67,198,ship,negative,lane-boundary,lower-confidence
m053,g053,index fit,70,31,38,30,119,watch,baseline,monotonic-signal,raise-signal
m054,g054,join width,102,19,39,53,222,ship,edge,drag-penalty,drop-slack
m055,g055,constraint risk,82,16,48,69,139,watch,recovery,confidence-floor,raise-drag
m056,g056,plan drift,76,12,22,25,177,watch,negative,lane-boundary,lower-confidence
m057,g057,index fit,41,12,35,27,22,hold,baseline,monotonic-signal,raise-signal
m058,g058,join width,58,4,22,69,159,watch,edge,drag-penalty,drop-slack
m059,g059,constraint risk,74,54,12,52,280,ship,recovery,confidence-floor,raise-drag
m060,g060,plan drift,86,41,31,41,216,ship,negative,lane-boundary,lower-confidence
m061,g061,index fit,60,72,25,96,248,ship,baseline,monotonic-signal,raise-signal
m062,g062,join width,37,9,23,36,64,hold,edge,drag-penalty,drop-slack
m063,g063,constraint risk,109,31,31,96,330,ship,recovery,confidence-floor,raise-drag
m064,g064,plan drift,73,39,5,32,270,ship,negative,lane-boundary,lower-confidence
m065,g065,index fit,112,11,18,24,299,ship,baseline,monotonic-signal,raise-signal
m066,g066,join width,77,58,5,61,330,ship,edge,drag-penalty,drop-slack
m067,g067,constraint risk,68,66,28,84,242,ship,recovery,confidence-floor,raise-drag
m068,g068,plan drift,67,32,30,87,200,ship,negative,lane-boundary,lower-confidence
m069,g069,index fit,79,17,36,69,179,watch,baseline,monotonic-signal,raise-signal
m070,g070,join width,31,1,20,101,115,watch,edge,drag-penalty,drop-slack
m071,g071,constraint risk,59,12,41,79,104,watch,recovery,confidence-floor,raise-drag
m072,g072,plan drift,76,15,43,16,87,hold,negative,lane-boundary,lower-confidence
m073,g073,index fit,97,19,7,52,334,ship,baseline,monotonic-signal,raise-signal
m074,g074,join width,54,47,32,68,149,watch,edge,drag-penalty,drop-slack
m075,g075,constraint risk,40,45,32,37,74,hold,recovery,confidence-floor,raise-drag
m076,g076,plan drift,81,76,23,13,240,ship,negative,lane-boundary,lower-confidence
m077,g077,index fit,114,24,24,68,338,ship,baseline,monotonic-signal,raise-signal
